质量_A
t	x	y	v_{x}	v_{y}	v
2.606666667E1	5.578788336E-2	2.041202335E-2	-5.730454699E-2	8.446081195E-2	1.020658604E-1
2.610000000E1	5.529408501E-2	2.213791697E-2	-2.335841736E-2	-7.199029188E-2	7.568499050E-2
2.613333333E1	5.423065553E-2	1.561267056E-2	-2.585510816E-2	-1.311061650E-1	1.336312580E-1
2.616666667E1	5.357041113E-2	1.339750597E-2	-7.188850521E-2	-3.843985817E-2	8.152042613E-2
2.620000000E1	4.943808852E-2	1.305001335E-2	-1.754076743E-1	1.404286805E-2	1.759689017E-1
2.623333333E1	4.187656618E-2	1.433369718E-2	-5.237042830E-2	-5.140622465E-2	7.338434229E-2
2.626666667E1	4.594672663E-2	9.622931707E-3	1.363755245E-1	-1.590088941E-1	2.094805769E-1
2.630000000E1	5.096826781E-2	3.733104234E-3	1.529700238E-1	-1.803890148E-1	2.365164367E-1
2.633333333E1	5.614472822E-2	-2.403002612E-3	1.515197838E-1	-1.805922524E-1	2.357367313E-1
2.636666667E1	6.106958673E-2	-8.306379259E-3	1.386055912E-1	-1.753571666E-1	2.235210187E-1
2.640000000E1	6.538510096E-2	-1.409348039E-2	1.090798187E-1	-1.749626172E-1	2.061803198E-1
2.643333333E1	6.834157465E-2	-1.997055374E-2	8.607864281E-2	-1.601613637E-1	1.818273774E-1
2.646666667E1	7.112367715E-2	-2.477090464E-2	2.552260885E-1	-1.771359761E-1	3.106726739E-1
2.650000000E1	8.535664722E-2	-3.177961882E-2	2.435949118E-1	-1.488032634E-1	2.854485808E-1
2.653333333E1	8.736333794E-2	-3.469112220E-2	-1.195469165E-1	1.324587378E-2	1.202785035E-1
2.656666667E1	7.738685278E-2	-3.089656057E-2	-1.544485976E-1	5.788681781E-2	1.649401497E-1
2.660000000E1	7.706676476E-2	-3.083200101E-2	-5.279968565E-2	-2.655212120E-3	5.286640669E-2
2.663333333E1	7.386687374E-2	-3.107357471E-2	-8.775049083E-2	3.453058203E-2	9.430010464E-2
2.666666667E1	7.121673204E-2	-2.852996221E-2	-1.585902591E-1	3.735021977E-2	1.629291539E-1
2.670000000E1	6.329418980E-2	-2.858356006E-2	-1.903447844E-1	3.185594059E-2	1.929920670E-1
2.673333333E1	5.852707975E-2	-2.640623284E-2	-1.232326868E-1	9.477676251E-2	1.554635964E-1
2.676666667E1	5.507867735E-2	-2.226510922E-2	-1.230269815E-1	1.419004719E-1	1.878067680E-1
2.680000000E1	5.032528098E-2	-1.694620137E-2	-1.311598393E-1	1.518195083E-1	2.006291767E-1
2.683333333E1	4.633468806E-2	-1.214380867E-2	-1.271122882E-1	1.492004703E-1	1.960059034E-1
2.686666667E1	4.185112843E-2	-6.999503353E-3	-1.305152889E-1	1.559563851E-1	2.033633072E-1
2.690000000E1	3.763366880E-2	-1.746716326E-3	-1.149879004E-1	1.481390836E-1	1.875297452E-1
2.693333333E1	3.418526840E-2	2.876435554E-3	-8.193573152E-2	1.266759007E-1	1.508649990E-1
2.696666667E1	3.217128670E-2	6.698343719E-3	-6.739026588E-2	9.824453187E-2	1.191362077E-1
2.700000000E1	2.969258401E-2	9.426071012E-3	-1.914556883E-2	7.146187642E-2	7.398210992E-2
2.703333333E1	3.089491544E-2	1.146246881E-2	3.404502442E-2	2.813096659E-2	4.416350268E-2
2.706666667E1	3.196225231E-2	1.130146878E-2	7.035585553E-2	-1.950332866E-2	7.300908325E-2
2.710000000E1	3.558530581E-2	1.016224690E-2	3.653547361E-1	-1.619253498E-1	3.996297063E-1
2.713333333E1	5.631923472E-2	5.064454664E-4	4.050238722E-1	-1.828331115E-1	4.443785365E-1
2.716666667E1	6.258689730E-2	-2.026627194E-3	1.938037255E-1	-8.234837698E-2	2.105733582E-1
2.720000000E1	6.923948308E-2	-4.983446332E-3	1.752569388E-1	-1.245358329E-1	2.149980658E-1
2.723333333E1	7.427069322E-2	-1.032901605E-2	-3.690601227E-2	-1.218406046E-2	3.886521672E-2
2.726666667E1	6.677908226E-2	-5.795717030E-3	6.054364670E-3	2.806017643E-3	6.673010308E-3
2.730000000E1	7.467431753E-2	-1.014194821E-2	2.080506360E-1		
2.733333333E1	8.064912467E-2		2.218495228E-1		
2.736666667E1	8.946428571E-2	-7.566964286E-3	1.508669337E-1		
2.740000000E1	9.070692024E-2	-9.702260641E-3	4.584387801E-2	-5.751842118E-2	7.355290563E-2
2.743333333E1	9.252054425E-2	-1.140152570E-2	-2.033957088E-2	-3.996700787E-2	4.484484209E-2
2.746666667E1	8.935094885E-2	-1.236672783E-2	-7.125750253E-2	-1.516931310E-2	7.285423616E-2
2.750000000E1	8.777004408E-2	-1.241281324E-2	1.485420744E-2	1.394271015E-2	2.037269361E-2
2.753333333E1	9.034122935E-2	-1.143721382E-2	-1.719323709E-1	3.225577888E-2	1.749319166E-1
2.756666667E1	7.630788602E-2	-1.026242798E-2	-3.207666916E-1	4.883681183E-2	3.244631021E-1
2.760000000E1	6.895678324E-2	-8.181426367E-3	-2.248100982E-1	6.958727355E-2	2.353337394E-1
2.763333333E1	6.132054614E-2	-5.623276409E-3	-9.131141939E-2	1.014875540E-1	1.365192255E-1
2.766666667E1	6.286935528E-2	-1.415589432E-3	-1.249801487E-1	8.942904094E-2	1.536801579E-1
2.770000000E1	5.298853623E-2	3.386596533E-4	-3.312450915E-1	6.966911019E-2	3.384923863E-1
2.773333333E1	4.078634918E-2	3.229017914E-3	-2.980298709E-1	8.643889651E-2	3.103119186E-1
2.776666667E1	3.311987817E-2	6.101252754E-3	-1.521269886E-1	8.406566232E-2	1.738092524E-1
2.780000000E1	3.064454994E-2	8.833395402E-3	-4.694221166E-2	6.617918797E-2	8.113726737E-2
2.783333333E1	2.999039739E-2	1.051319862E-2	-4.336993158E-3	3.154897607E-2	3.184568103E-2
2.786666667E1	3.035541706E-2	1.093666047E-2	2.292374181E-2	-2.861790514E-4	2.292552806E-2
2.790000000E1	3.151864684E-2	1.049412002E-2	4.506952490E-2	-2.561719300E-2	5.184112896E-2
2.793333333E1	3.336005206E-2	9.228847606E-3	6.385966784E-2	-4.809375184E-2	7.994414389E-2
2.796666667E1	3.577595803E-2	7.287869893E-3	7.996840932E-2	-6.953185309E-2	1.059699254E-1
2.800000000E1	3.869127935E-2	4.593390734E-3	1.003126914E-1	-9.273497601E-2	1.366104383E-1
2.803333333E1	4.246347080E-2	1.105538158E-3	1.272790201E-1	-1.133099190E-1	1.704085876E-1
2.806666667E1	4.717654735E-2	-2.960603869E-3	2.318481118E-1	-1.070808043E-1	2.553817644E-1
2.810000000E1	5.792001158E-2	-6.033182131E-3	2.764922961E-1	-8.613155402E-2	2.895973660E-1
2.813333333E1	6.560936709E-2	-8.702707470E-3	2.182179003E-1	-7.189631490E-2	2.297566802E-1
2.816666667E1	7.246787160E-2	-1.082626979E-2	1.897952601E-1	-5.512253964E-2	1.976378889E-1
2.820000000E1	7.826238443E-2	-1.237754345E-2	1.660764540E-1	-3.516727572E-2	1.697590229E-1
2.823333333E1	8.353963520E-2	-1.317075484E-2	1.411669660E-1	-1.155649702E-2	1.416392068E-1
2.826666667E1	8.767351549E-2	-1.314797658E-2	1.003233128E-1	1.181572393E-2	1.010167235E-1
2.830000000E1	9.022785606E-2	-1.238303991E-2	5.051535659E-2	3.449904591E-2	6.117176979E-2
2.833333333E1	9.104120593E-2	-1.084804019E-2	-2.074702966E-2	5.494280961E-2	5.872947784E-2
2.836666667E1	8.884472074E-2	-8.720185937E-3	-1.282807846E-1	6.946117672E-2	1.458794528E-1
2.840000000E1	8.248915363E-2	-6.217295073E-3	-1.591787609E-1	9.511619768E-2	1.854318446E-1
2.843333333E1	7.823280335E-2	-2.379106091E-3	-1.534497097E-1	1.187377559E-1	1.940244008E-1
2.846666667E1	7.225917298E-2	1.698555323E-3	-1.850347030E-1	1.245527780E-1	2.230498505E-1
2.850000000E1	6.589715649E-2	5.924412444E-3	-1.941302074E-1	1.264343627E-1	2.316725825E-1
2.853333333E1	5.931715916E-2	1.012751284E-2	-1.933026015E-1	1.207612739E-1	2.279236298E-1
2.856666667E1	5.301031639E-2	1.397516404E-2	-1.919032483E-1	1.047329164E-1	2.186225983E-1
2.860000000E1	4.652360927E-2	1.710970726E-2	-1.682011175E-1	8.115947747E-2	1.867578023E-1
2.863333333E1	4.179690856E-2	1.938579587E-2	-1.254372921E-1	5.183760472E-2	1.357263847E-1
2.866666667E1	3.816112313E-2	2.056554758E-2	-8.814662643E-2	1.655477510E-2	8.968772675E-2
2.870000000E1	3.592046679E-2	2.048944754E-2	-4.730543761E-2	-2.323194548E-2	5.270225534E-2
2.873333333E1	3.500742729E-2	1.901675121E-2	-7.709740788E-3	-6.240876903E-2	6.288318181E-2
2.876666667E1	3.540648407E-2	1.632886294E-2	3.128547671E-2	-9.644413620E-2	1.013915798E-1
2.880000000E1	3.709312574E-2	1.258714213E-2	6.502365255E-2	-1.250254521E-1	1.409235220E-1
2.883333333E1	3.974139424E-2	7.993832803E-3	8.950909464E-2	-1.483695205E-1	1.732783675E-1
2.886666667E1	4.306039872E-2	2.695840764E-3	1.071741303E-1	-1.636792801E-1	1.956456004E-1
2.890000000E1	4.688633627E-2	-2.918119206E-3	1.194004327E-1	-1.686965073E-1	2.066760143E-1
2.893333333E1	5.102042757E-2	-8.550593054E-3	1.226064646E-1	-1.680827375E-1	2.080484362E-1
2.896666667E1	5.506010058E-2	-1.412363504E-2	1.283235575E-1	-1.610138945E-1	2.058941710E-1
2.900000000E1	5.957533140E-2	-1.928485269E-2	2.029063434E-1	-1.268643132E-1	2.393021901E-1
2.903333333E1	6.858719014E-2	-2.258125592E-2	2.096693753E-1	-8.973623403E-2	2.280654263E-1
2.906666667E1	7.355328975E-2	-2.526726829E-2	1.321638651E-1	-6.388894060E-2	1.467960625E-1
2.910000000E1	7.739811448E-2	-2.684051862E-2	9.429532475E-2	-3.209328439E-2	9.960716426E-2
2.913333333E1	7.983964474E-2	-2.740682058E-2	4.276733368E-2	-5.469266027E-3	4.311563175E-2
2.916666667E1	8.024927006E-2	-2.720513636E-2	1.882173718E-2	2.908753657E-2	3.464596043E-2
2.920000000E1	8.109442721E-2	-2.546765148E-2	-6.434091858E-3	6.365158600E-2	6.397594813E-2
2.923333333E1	7.982033060E-2	-2.296169729E-2	-4.173402105E-2	9.233205330E-2	1.013258929E-1
2.926666667E1	7.831215914E-2	-1.931218126E-2	-8.278592206E-2	1.211092644E-1	1.467002482E-1
2.930000000E1	7.430126913E-2	-1.488774633E-2	-1.839093329E-1	1.385559736E-1	2.302615915E-1
2.933333333E1	6.605153695E-2	-1.007511636E-2	-1.820354687E-1	1.732870278E-1	2.513270894E-1
2.936666667E1	6.216557122E-2	-3.335277811E-3	-1.118995212E-1	2.047259561E-1	2.333114227E-1
2.940000000E1	5.859156887E-2	3.573280717E-3	-1.092783815E-1	2.030581644E-1	2.305957129E-1
2.943333333E1	5.488034578E-2	1.020193315E-2	-1.059702266E-1	1.912394363E-1	2.186371673E-1
2.946666667E1	5.152688710E-2	1.632257647E-2	-9.368151594E-2	1.698669704E-1	1.939871492E-1
2.950000000E1	4.863491139E-2	2.152639784E-2	-7.532738548E-2	1.372479090E-1	1.565605427E-1
2.953333333E1	4.650506140E-2	2.547243707E-2	-5.138398032E-2	9.510031863E-2	1.080943293E-1
2.956666667E1	4.520931270E-2	2.786641908E-2	-2.328947133E-2	4.724587417E-2	5.267420718E-2
2.960000000E1	4.495242998E-2	2.862216201E-2	5.115248629E-3	-4.913034712E-3	7.092508627E-3
2.963333333E1	4.555032928E-2	2.753888344E-2	3.523760482E-2	-5.721006846E-2	6.719137391E-2
2.966666667E1	4.730160363E-2	2.480815745E-2	6.667457231E-2	-1.046197918E-1	1.240596608E-1
2.970000000E1	4.999530076E-2	2.056423065E-2	9.322368099E-2	-1.445492078E-1	1.720032796E-1
2.973333333E1	5.351651570E-2	1.517154359E-2	1.117990837E-1	-1.726689886E-1	2.057027339E-1
2.976666667E1	5.744857301E-2	9.052964741E-3	1.234708066E-1	-1.906472669E-1	2.271374484E-1
2.980000000E1	6.174790281E-2	2.461725803E-3	1.255971502E-1	-1.971021050E-1	2.337175302E-1
2.983333333E1	6.582171636E-2	-4.087175590E-3	1.262845603E-1	-1.881313180E-1	2.265859285E-1
2.986666667E1	7.016687350E-2	-1.008036206E-2	1.735568359E-1	-1.534852021E-1	2.316887623E-1
2.990000000E1	7.739217209E-2	-1.431952240E-2	1.678467931E-1	-1.210860543E-1	2.069646794E-1
2.993333333E1	8.135665971E-2	-1.815276568E-2	7.776115104E-2	-1.068008454E-1	1.321106248E-1
2.996666667E1	8.257624882E-2	-2.143957876E-2	1.480343147E-2	-8.378567839E-2	8.508337962E-2
3.000000000E1	8.234355514E-2	-2.373847758E-2	-1.736883426E-2	-5.188586142E-2	5.471580228E-2
3.003333333E1	8.141832654E-2	-2.489863619E-2	-5.151983620E-2	-2.025272193E-2	5.535762159E-2
3.006666667E1	7.890889939E-2	-2.508865904E-2	-9.760910799E-2	8.648247648E-3	9.799147998E-2
3.010000000E1	7.491105267E-2	-2.432208634E-2	-1.378983485E-1	3.749541358E-2	1.429050753E-1
3.013333333E1	6.971567616E-2	-2.258896480E-2	-1.539305103E-1	6.926930312E-2	1.687982179E-1
3.016666667E1	6.464901865E-2	-1.970413280E-2	-1.616791939E-1	9.811670799E-2	1.891217865E-1
3.020000000E1	5.893706323E-2	-1.604785093E-2	-2.212502921E-1	1.185371825E-1	2.510034967E-1
3.023333333E1	4.989899918E-2	-1.180165397E-2	-2.012290369E-1	1.415566586E-1	2.460313250E-1
3.026666667E1	4.552179410E-2	-6.610740360E-3	-1.280928503E-1	1.560620365E-1	2.018988299E-1
3.030000000E1	4.135947583E-2	-1.397518202E-3	-1.136077991E-1	1.533251120E-1	1.908279906E-1
3.033333333E1	3.794794083E-2	3.610933774E-3	-8.791712185E-2	1.437706337E-1	1.685212610E-1
3.036666667E1	3.549833437E-2	8.187190711E-3	-6.084325043E-2	1.241623849E-1	1.382685754E-1
3.040000000E1	3.389172413E-2	1.188842610E-2	-3.172390781E-2	9.983790993E-2	1.047569310E-1
3.043333333E1	3.338340719E-2	1.484305137E-2	4.014353541E-3	7.196253582E-2	7.207441707E-2
3.046666667E1	3.415934770E-2	1.668592849E-2	4.038900598E-2	3.895684790E-2	5.611512989E-2
3.050000000E1	3.607600759E-2	1.744017457E-2	7.679701236E-2	4.770347990E-3	7.694502795E-2
3.053333333E1	3.927914853E-2	1.700395169E-2	1.116650614E-1	-2.862574857E-2	1.152758406E-1
3.056666667E1	4.352034501E-2	1.553179133E-2	1.425935343E-1	-5.877087323E-2	1.542301254E-1
3.060000000E1	4.878538415E-2	1.308589347E-2	1.698439046E-1	-8.343169351E-2	1.892294887E-1
3.063333333E1	5.484327199E-2	9.969678427E-3	1.902115362E-1	-9.872041526E-2	2.143038705E-1
3.066666667E1	6.146615323E-2	6.504532456E-3	1.977031738E-1	-1.069381623E-1	2.247716963E-1
3.070000000E1	6.802348357E-2	2.840467610E-3	1.859464560E-1	-1.097259673E-1	2.159070921E-1
3.073333333E1	7.386258363E-2	-8.105320319E-4	1.937280436E-1	-9.850066212E-2	2.173313951E-1
3.076666667E1	8.093868648E-2	-3.726243198E-3	2.118497284E-1	-7.272632891E-2	2.239853261E-1
3.080000000E1	8.798589886E-2	-5.658953959E-3	1.527990469E-1	-5.488331569E-2	1.623567895E-1
3.083333333E1	9.112528960E-2	-7.385130911E-3	4.682894392E-2	-4.568266705E-2	6.542060881E-2
3.086666667E1	9.110782845E-2	-8.704465096E-3	-1.873287012E-2	-2.862110104E-2	3.420654685E-2
3.090000000E1	8.987643160E-2	-9.293204313E-3	-5.941244172E-2	-6.010244717E-3	5.971567024E-2
3.093333333E1	8.714699901E-2	-9.105148077E-3	-1.079564292E-1	1.438686821E-2	1.089108470E-1
3.096666667E1	8.267933632E-2	-8.334079766E-3	-1.578882258E-1	3.170077923E-2	1.610392228E-1
3.100000000E1	7.662111728E-2	-6.991762796E-3	-1.961583461E-1	4.903817771E-2	2.021950534E-1
3.103333333E1	6.960211324E-2	-5.064867918E-3	-2.175084107E-1	6.647398621E-2	2.274394415E-1
3.106666667E1	6.212055657E-2	-2.560163715E-3	-2.638988450E-1	8.030241989E-2	2.758461148E-1
3.110000000E1	5.200885691E-2	2.886267410E-4	-2.299067279E-1	9.785369173E-2	2.498648605E-1
3.113333333E1	4.679344138E-2	3.963415734E-3	-1.429994107E-1	1.019479310E-1	1.756195095E-1
3.116666667E1	4.247556286E-2	7.085155477E-3	-1.178491402E-1	8.137775662E-2	1.432157782E-1
3.120000000E1	3.893683203E-2	9.388599509E-3	-9.584699820E-2	5.722493737E-2	1.116303745E-1
3.123333333E1	3.608576298E-2	1.090015130E-2	-7.679211446E-2	3.195463603E-2	8.317528243E-2
3.126666667E1	3.381735773E-2	1.151890858E-2	-5.699502107E-2	6.240436288E-3	5.733563876E-2
3.130000000E1	3.228609491E-2	1.131618039E-2	-3.410406734E-2	-2.000308648E-2	3.953746170E-2
3.133333333E1	3.154375325E-2	1.018536948E-2	-7.004831584E-3	-4.847234410E-2	4.897586965E-2
3.136666667E1	3.181910614E-2	8.084690780E-3	2.619173697E-2	-7.837445252E-2	8.263511295E-2
3.140000000E1	3.328986904E-2	4.960405978E-3	6.519074343E-2	-1.047258932E-1	1.233586062E-1
3.143333333E1	3.616515570E-2	1.102964569E-3	1.721986369E-1	-1.042509816E-1	2.012973862E-1
3.146666667E1	4.476977817E-2	-1.989659463E-3	2.323676733E-1	-9.533030848E-2	2.511625038E-1
3.150000000E1	5.165633392E-2	-5.252389329E-3	2.108731763E-1	-9.544466431E-2	2.314674500E-1
3.153333333E1	5.882798992E-2	-8.352637083E-3	1.968659479E-1	-8.954810714E-2	2.162754376E-1
3.156666667E1	6.478073045E-2	-1.122226314E-2	1.795379916E-1	-7.761935823E-2	1.955981984E-1
3.160000000E1	7.079718937E-2	-1.352726097E-2	1.769272594E-1	-5.788484877E-2	1.861556092E-1
3.163333333E1	7.657588107E-2	-1.508125306E-2	1.555425749E-1	-3.478896079E-2	1.593855841E-1
3.166666667E1	8.116669436E-2	-1.584652502E-2	7.803725549E-2	-1.735192138E-2	7.994311990E-2
3.170000000E1	8.177836477E-2	-1.623804782E-2	1.913295380E-2	8.747467075E-3	2.103777795E-2
3.173333333E1	8.244222461E-2	-1.526336055E-2	2.057624306E-2	4.339429796E-2	4.802548151E-2
3.176666667E1	8.315011431E-2	-1.334509462E-2	1.966599496E-3	6.610248892E-2	6.613173636E-2
3.180000000E1	8.257333125E-2	-1.085652795E-2	-1.266579010E-2	8.666166081E-2	8.758233665E-2
3.183333333E1	8.230572830E-2	-7.567650564E-3	-5.104141742E-2	1.072040704E-1	1.187347422E-1
3.186666667E1	7.917057009E-2	-3.709589927E-3	-1.231326186E-1	1.212753851E-1	1.728275464E-1
3.190000000E1	7.409688706E-2	5.173751079E-4	-1.586342255E-1	1.328392470E-1	2.069083929E-1
3.193333333E1	6.859495505E-2	5.146359874E-3	-1.822891835E-1	1.357645427E-1	2.272913493E-1
3.196666667E1	6.194427483E-2	9.568344624E-3	-1.883005104E-1	1.297825739E-1	2.286932415E-1
3.200000000E1	5.604158769E-2	1.379853147E-2	-1.637165076E-1	1.182815277E-1	2.019742921E-1
3.203333333E1	5.102984099E-2	1.745377980E-2	-1.543798555E-1	9.247638341E-2	1.799583876E-1
3.206666667E1	4.574959733E-2	1.996362369E-2	-1.509676111E-1	6.355642397E-2	1.638006064E-1
3.210000000E1	4.096533358E-2	2.169087474E-2	-8.402380905E-2	3.498010124E-2	9.101432838E-2
3.213333333E1	4.014801006E-2	2.229563044E-2	-1.714334178E-3	-5.829578891E-3	6.076424255E-3
3.216666667E1	4.085104464E-2	2.130223614E-2	3.767833638E-2	-5.243175232E-2	6.456582442E-2
3.220000000E1	4.265989915E-2	1.880018029E-2	6.532912826E-2	-9.504317956E-2	1.153303992E-1
3.223333333E1	4.520631985E-2	1.496602417E-2	8.275543974E-2	-1.269068487E-1	1.515051519E-1
3.226666667E1	4.817692846E-2	1.033972371E-2	8.959028561E-2	-1.470348377E-1	1.721791590E-1
3.230000000E1	5.117900556E-2	5.163701657E-3	8.849422887E-2	-1.593685357E-1	1.822897658E-1
3.233333333E1	5.407654372E-2	-2.848453352E-4	8.359011758E-2	-1.684512962E-1	1.880509158E-1
3.236666667E1	5.675168007E-2	-6.066384754E-3	7.783004002E-2	-1.785354367E-1	1.947624638E-1
3.240000000E1	5.926521306E-2	-1.218720778E-2	1.636453571E-1	-1.585211764E-1	2.278349540E-1
3.243333333E1	6.766137054E-2	-1.663446318E-2	1.989243422E-1	-1.185181978E-1	2.315544366E-1
3.246666667E1	7.252683587E-2	-2.008842097E-2	1.057241165E-1	-9.524323535E-2	1.422984986E-1
3.250000000E1	7.470964498E-2	-2.298401220E-2	5.387432776E-2	-7.463144628E-2	9.204507573E-2
3.253333333E1	7.611845772E-2	-2.506385072E-2	3.979688848E-2	-4.333241114E-2	5.883443029E-2
3.256666667E1	7.736277088E-2	-2.587283961E-2	2.138024142E-2	-9.038846461E-3	2.321239902E-2
3.260000000E1	7.754380715E-2	-2.566644049E-2	5.109850898E-3	2.919968095E-2	2.964341316E-2
3.263333333E1	7.770342760E-2	-2.392619422E-2	-4.346535062E-2	5.489145899E-2	7.001649073E-2
3.266666667E1	7.464611711E-2	-2.200700989E-2	-1.393746268E-1	6.646044535E-2	1.544094472E-1
3.270000000E1	6.841178581E-2	-1.949549786E-2	-1.322428682E-1	1.209867451E-1	1.792371855E-1
3.273333333E1	6.582992589E-2	-1.394122688E-2	-7.570166542E-2	1.721813422E-1	1.880881622E-1
3.276666667E1	6.336500812E-2	-8.016741713E-3	-8.590234927E-2	1.766630799E-1	1.964409769E-1
3.280000000E1	6.010310261E-2	-2.163688216E-3	-1.016097835E-1	1.767610171E-1	2.038847843E-1
3.283333333E1	5.659102255E-2	3.767326093E-3	-1.136875362E-1	1.732182330E-1	2.071941412E-1
3.286666667E1	5.252393353E-2	9.384193985E-3	-1.193886892E-1	1.619790328E-1	2.012234235E-1
3.290000000E1	4.863177661E-2	1.456592828E-2	-1.122903479E-1	1.414222133E-1	1.805806319E-1
3.293333333E1	4.503791034E-2	1.881234154E-2	-9.317749107E-2	1.102572218E-1	1.443561561E-1
3.296666667E1	4.241994387E-2	2.191640974E-2	-5.876157592E-2	7.228825213E-2	9.315854336E-2
3.300000000E1	4.112047194E-2	2.363155834E-2	-2.121072440E-2	2.828263739E-2	3.535254457E-2
3.303333333E1	4.100589558E-2	2.380191890E-2	1.670032312E-2	-1.679604834E-2	2.368560812E-2
3.306666667E1	4.223382682E-2	2.251182179E-2	5.697515632E-2	-6.008738332E-2	8.280496405E-2
3.310000000E1	4.480423933E-2	1.979609334E-2	9.531041751E-2	-9.528154793E-2	1.347688727E-1
3.313333333E1	4.858785465E-2	1.615971859E-2	1.274735007E-1	-1.215475676E-1	1.761343367E-1
3.316666667E1	5.330247271E-2	1.169292217E-2	1.515797659E-1	-1.392775869E-1	2.058510909E-1
3.320000000E1	5.869317238E-2	6.874546132E-3	1.632789225E-1	-1.463064498E-1	2.192386457E-1
3.323333333E1	6.418773421E-2	1.939158852E-3	1.615753182E-1	-1.474200748E-1	2.187218825E-1
3.326666667E1	6.946486025E-2	-2.953458856E-3	1.436438703E-1	-1.428299116E-1	2.025683715E-1
3.330000000E1	7.376399224E-2	-7.582835255E-3	1.092295944E-1	-1.321095031E-1	1.714176919E-1
3.333333333E1	7.674683321E-2	-1.176075907E-2	6.799107026E-2	-1.183022768E-1	1.364485776E-1
3.336666667E1	7.829673025E-2	-1.546965371E-2	2.082743999E-2	-1.047840566E-1	1.068338933E-1
3.340000000E1	7.813532921E-2	-1.874636284E-2	-2.325946065E-2	-8.617472122E-2	8.925852950E-2
3.343333333E1	7.674609954E-2	-2.121463512E-2	-5.582565992E-2	-5.731716168E-2	8.001100755E-2
3.346666667E1	7.441361855E-2	-2.256750695E-2	-9.031913397E-2	-2.584954308E-2	9.394543543E-2
3.350000000E1	7.072482394E-2	-2.293793799E-2	-7.229403883E-2	4.048194806E-2	8.285660003E-2
3.353333333E1	6.959401596E-2	-1.986871041E-2	-9.731250963E-2	7.471318286E-2	1.226857132E-1
3.356666667E1	6.423732330E-2	-1.795705914E-2	-2.074787738E-1	4.882361224E-2	2.131459281E-1
3.360000000E1	5.576209771E-2	-1.661380293E-2	-2.071228623E-1	8.330893794E-2	2.232493208E-1
3.363333333E1	5.042913248E-2	-1.240312994E-2	-1.529582306E-1	1.357949466E-1	2.045396975E-1
3.366666667E1	4.556488234E-2	-7.560806485E-3	-1.303853393E-1	1.477618870E-1	1.970632182E-1
3.370000000E1	4.173677652E-2	-2.552337472E-3	-9.937255104E-2	1.471813956E-1	1.775873507E-1
3.373333333E1	3.894004560E-2	2.251286557E-3	-1.681325704E-1	6.374048881E-2	1.798093745E-1
3.376666667E1	3.052793850E-2	1.697028449E-3	-1.528827177E-1	5.227263778E-2	1.615721326E-1
3.380000000E1	2.874786442E-2	5.736129076E-3	-5.820201882E-2	9.236996325E-2	1.091773104E-1
3.383333333E1	2.664780391E-2	7.855025999E-3	-2.790848055E-2	5.463568396E-2	6.135096778E-2
3.386666667E1	2.688729905E-2	9.378508006E-3	4.401155557E-2	3.730790060E-2	5.769658977E-2
3.390000000E1	2.958190761E-2	1.034221937E-2	7.751952323E-2	-2.683611941E-3	7.756596067E-2
3.393333333E1	3.205526727E-2	9.199600543E-3	1.737913442E-1	2.309184216E-2	1.753187511E-1
3.396666667E1	4.116799722E-2	1.188167552E-2	1.974168339E-1	4.942627873E-3	1.974786973E-1
3.400000000E1	4.521638952E-2	9.529109068E-3	1.303381939E-1	-8.427833281E-2	1.552123776E-1
3.403333333E1	4.985721015E-2	6.263119995E-3	1.519974920E-1	-1.032944074E-1	1.837742424E-1
3.406666667E1	5.534955566E-2	2.642815240E-3	1.720800162E-1	-1.090213180E-1	2.037085657E-1
3.410000000E1	6.132921123E-2	-1.004967870E-3	1.850684001E-1	-1.010887530E-1	2.108773309E-1
3.413333333E1	6.768744900E-2	-4.096434959E-3	1.784730057E-1	-8.648276819E-2	1.983226738E-1
3.416666667E1	7.322741161E-2	-6.770485749E-3	1.530012011E-1	-6.918292863E-2	1.679155893E-1
3.420000000E1	7.788752907E-2	-8.708630201E-3	1.216185343E-1	-4.637452531E-2	1.301601494E-1
3.423333333E1	8.133531390E-2	-9.862120770E-3	7.516670342E-2	-2.607161024E-2	7.955980244E-2
3.426666667E1	8.289864263E-2	-1.044673755E-2	2.392894328E-2	-6.062572830E-3	2.468499779E-2
3.430000000E1	8.293057679E-2	-1.026629229E-2	-2.216306905E-2	1.692825638E-2	2.788848317E-2
3.433333333E1	8.142110469E-2	-9.318187125E-3	-7.493244600E-2	3.458443974E-2	8.252850984E-2
3.436666667E1	7.793508039E-2	-7.960662976E-3	-1.193057213E-1	5.220645510E-2	1.302281424E-1
3.440000000E1	7.346738994E-2	-5.837756785E-3	-1.539365514E-1	6.946068824E-2	1.688823527E-1
3.443333333E1	6.767264363E-2	-3.329950426E-3	-1.817134745E-1	8.139155101E-2	1.991089435E-1
3.446666667E1	6.135315831E-2	-4.116533846E-4	-1.895106454E-1	9.255208386E-2	2.109032313E-1
3.450000000E1	5.503860060E-2	2.840188498E-3	-1.811889167E-1	9.749818822E-2	2.057554865E-1
3.453333333E1	4.927389720E-2	6.088225830E-3	-1.639556548E-1	9.203040161E-2	1.880187532E-1
3.456666667E1	4.410822361E-2	8.975548605E-3	-1.393546281E-1	7.829522756E-2	1.598432201E-1
3.460000000E1	3.998358866E-2	1.130790767E-2	-1.104086547E-1	5.531058297E-2	1.234881842E-1
