	质量 A		
t	x	y	
28.116	-5.092E-2	4.553E-2
28.150	-5.746E-2	5.321E-2
28.184	-5.841E-2	5.551E-2
28.218	-6.031E-2	5.753E-2
28.252	-5.510E-2	5.677E-2
28.286	-4.939E-2	5.233E-2
28.320	-4.429E-2	4.483E-2
28.354	-2.902E-2	2.536E-2
28.388	-3.066E-2	2.664E-2
28.422	-2.293E-2	7.850E-3
28.456	-2.040E-2	-5.334E-3
28.490	-1.489E-2	-1.249E-2
28.524	-2.315E-2	-1.976E-2
28.558	-1.666E-2	-3.603E-2
28.592	-5.422E-3	-3.313E-2
28.626	-1.842E-2	-4.258E-2
28.660	-1.995E-2	-3.940E-2
28.694	-1.327E-2	-4.202E-2
28.728	-7.515E-3	-3.273E-2
28.762	-8.317E-3	-2.083E-2
28.796	-2.037E-3	-9.118E-3
28.830	-2.904E-3	1.547E-3
28.863	-4.115E-3	1.370E-2
28.897	-1.131E-2	2.470E-2
28.931	-1.562E-2	3.293E-2
28.965	-1.009E-2	4.405E-2
28.999	-1.494E-2	5.137E-2
29.033	-1.555E-2	5.158E-2
29.067	-1.661E-2	5.705E-2
29.101	-1.760E-2	6.159E-2
29.135	-1.879E-2	6.498E-2
29.169	-1.977E-2	6.718E-2
29.203	-1.877E-2	6.599E-2
29.237	-1.718E-2	5.938E-2
29.271	-2.219E-2	6.827E-2
29.305	-1.928E-2	6.557E-2
29.339	-1.501E-2	5.933E-2
29.373	-1.301E-2	4.310E-2
29.407	-8.006E-3	3.345E-2
29.441	-1.070E-2	2.710E-2
29.475	-1.001E-2	1.136E-2
29.509	-1.284E-2	5.565E-3
29.543	-2.016E-2	-9.475E-3
29.577	-2.416E-2	-1.854E-2
29.611	-2.833E-2	-2.927E-2
29.644	-2.665E-2	-2.046E-2
29.678	-2.582E-2	-2.697E-2
29.712	-4.384E-2	-3.403E-2
29.746	-4.081E-2	-4.059E-2
29.780	-4.558E-2	-2.733E-2
29.814	-4.961E-2	-1.898E-2
29.848	-4.881E-2	-4.556E-3
29.882	-5.347E-2	1.222E-2
29.916	-5.762E-2	2.645E-2
29.950	-5.997E-2	3.649E-2
29.984	-5.989E-2	4.422E-2
30.018	-5.793E-2	4.884E-2
30.052	-5.457E-2	5.147E-2
30.086	-4.965E-2	5.194E-2
30.120	-4.378E-2	5.005E-2
30.154	-3.741E-2	4.616E-2
30.188	-3.376E-2	4.049E-2
30.222	-2.649E-2	3.370E-2
30.256	-2.032E-2	2.490E-2
30.290	-1.500E-2	1.541E-2
30.324	-1.032E-2	5.448E-3
30.358	-6.686E-3	-4.111E-3
30.392	-2.785E-3	-1.244E-2
30.425	1.141E-3	-1.929E-2
30.459	5.211E-3	-2.439E-2
30.493	1.236E-2	-2.579E-2
30.527	2.098E-2	-3.285E-2
30.561	3.003E-2	-1.891E-2
30.595	3.518E-2	-2.569E-3
30.629	4.124E-2	-4.807E-3
30.663	5.312E-2	4.040E-3
30.697	5.965E-2	2.002E-2
30.731	5.786E-2	3.224E-2
30.765	5.381E-2	4.010E-2
30.799	4.830E-2	4.395E-2
30.833	4.199E-2	4.509E-2
30.867	3.526E-2	4.358E-2
30.901	2.752E-2	3.896E-2
30.935	1.654E-2	3.259E-2
30.969	1.421E-2	2.199E-2
31.003	4.374E-3	1.196E-2
31.037	-4.724E-3	7.738E-3
31.071	-1.188E-2	-8.700E-4
31.105	-1.993E-2	-9.373E-3
31.139	-3.552E-2	-1.253E-2
31.173	-3.835E-2	-8.466E-3
31.207	-4.973E-2	-1.835E-2
31.240	-5.977E-2	-1.828E-2
31.274	-7.808E-2	-1.100E-2
31.308	-8.000E-2	-1.304E-4
31.342	-7.674E-2	1.413E-2
31.376	-6.752E-2	1.842E-2
31.410	-5.715E-2	2.123E-2
31.444	-4.718E-2	2.326E-2
31.478	-3.764E-2	2.266E-2
31.512	-2.825E-2	2.053E-2
31.546	-1.941E-2	1.760E-2
31.580	-1.098E-2	1.405E-2
31.614	-2.831E-3	1.048E-2
31.648	2.750E-3	1.159E-2
31.682	1.369E-2	7.469E-3
31.716	2.151E-2	-4.227E-3
31.750	3.143E-2	-8.642E-3
31.784	3.937E-2	-2.120E-3
31.818	5.860E-2	-6.895E-3
31.852	6.290E-2	-9.186E-3
31.886	6.629E-2	-6.901E-3
31.920	6.338E-2	-2.514E-3
31.954	6.147E-2	4.720E-3
31.988	4.751E-2	1.430E-2
32.021	3.046E-2	1.413E-2
32.055	1.624E-2	1.560E-2
32.089	1.053E-2	8.445E-3
32.123	-4.978E-3	1.628E-2
32.157	-1.315E-2	1.646E-2
32.191	-2.084E-2	1.701E-2
32.225	-2.922E-2	1.697E-2
32.259	-3.823E-2	1.572E-2
32.293	-4.990E-2	1.121E-2
32.327	-6.150E-2	5.206E-3
32.361	-6.958E-2	-2.572E-4
32.395	-7.526E-2	-5.149E-3
32.429	-7.687E-2	-7.934E-3
32.463	-7.277E-2	-8.200E-3
32.497	-5.159E-2	-3.187E-3
32.531	-3.753E-2	1.420E-3
32.565	-2.481E-2	6.312E-3
32.599	-1.447E-2	1.060E-2
32.633	-5.654E-3	1.390E-2
32.667	2.877E-3	1.720E-2
32.701	1.156E-2	2.002E-2
32.735	2.127E-2	2.213E-2
32.769	3.207E-2	2.327E-2
32.802	4.357E-2	2.258E-2
32.836	5.475E-2	1.909E-2
32.870	6.383E-2	1.252E-2
32.904	6.867E-2	3.967E-3
32.938	6.764E-2	-6.238E-3
32.972	5.912E-2	-9.827E-3
33.006	4.192E-2	-1.411E-2
33.040	3.908E-2	-1.650E-2
33.074	3.095E-2	-1.044E-2
33.108	2.277E-2	-8.810E-3
33.142	7.591E-3	2.293E-3
33.176	5.320E-3	9.321E-3
33.210	4.716E-3	1.374E-2
33.244	2.636E-3	1.609E-2
33.278	-1.676E-3	1.907E-2
33.312	-6.590E-3	2.275E-2
33.346	-1.171E-2	2.692E-2
33.380	-1.564E-2	3.010E-2
33.414	-1.928E-2	3.265E-2
33.448	-2.226E-2	3.477E-2
33.482	-2.536E-2	3.526E-2
33.516	-3.439E-2	3.660E-2
33.550	-4.024E-2	3.407E-2
33.583	-4.807E-2	2.808E-2
33.617	-5.604E-2	1.785E-2
33.651	-6.313E-2	4.635E-3
33.685	-6.794E-2	-9.041E-3
33.719	-6.920E-2	-2.147E-2
33.753	-6.747E-2	-2.986E-2
33.787	-6.228E-2	-3.315E-2
33.821	-5.085E-2	-1.606E-2
33.855	-4.679E-2	-9.466E-3
33.889	-4.093E-2	-8.782E-4
33.923	-3.134E-2	9.094E-3
33.957	-2.923E-2	2.067E-2
33.991	-2.950E-2	3.137E-2
34.025	-3.283E-2	3.940E-2
34.059	-2.535E-2	3.269E-2
34.093	-2.263E-2	3.945E-2
34.127	-2.986E-2	4.697E-2
34.161	-2.440E-2	5.184E-2
34.195	-2.442E-2	5.382E-2
34.229	-2.401E-2	5.400E-2
34.263	-2.307E-2	5.249E-2
34.297	-2.134E-2	4.946E-2
34.331	-1.922E-2	4.459E-2
34.365	-1.698E-2	3.794E-2
34.398	-1.266E-2	1.763E-2
34.432	-1.657E-2	1.189E-2
34.466	-2.212E-2	1.376E-2
34.500	-1.791E-2	5.226E-3
34.534	-1.729E-2	-4.723E-3
34.568	-2.184E-2	-1.191E-2
34.602	-3.910E-2	-2.500E-2
34.636	-4.539E-2	-2.541E-2
34.670	-5.290E-2	-2.325E-2
34.704	-6.035E-2	-1.785E-2
34.738	-6.686E-2	-8.934E-3
34.772	-7.104E-2	1.765E-3
34.806	-7.161E-2	1.239E-2
34.840	-6.916E-2	2.085E-2
34.874	-6.411E-2	2.628E-2
34.908	-5.726E-2	2.871E-2
34.942	-4.962E-2	2.763E-2
34.976	-4.120E-2	2.379E-2
35.010	-3.324E-2	1.690E-2
35.044	-2.663E-2	2.574E-2
35.078	-2.511E-2	1.742E-2
35.112	-1.834E-2	1.117E-2
35.146	-1.269E-2	-5.525E-3
35.179	-1.229E-2	-1.154E-2
35.213	-7.865E-3	-1.288E-2
35.247	-6.356E-3	-1.265E-2
35.281	-8.802E-3	-1.881E-2
35.315	5.607E-3	-1.550E-2
35.349	4.181E-3	-1.063E-2
35.383	3.947E-3	-1.690E-2
35.417	6.128E-3	-1.208E-2
35.451	8.925E-3	-6.686E-3
35.485	1.281E-2	-1.289E-3
35.519	2.049E-2	1.419E-2
35.553	2.422E-2	8.301E-3
35.587	2.675E-2	2.025E-2
35.621	3.950E-2	2.372E-2
35.655	5.225E-2	1.922E-2
35.689	4.156E-2	2.161E-2
35.723	5.421E-2	2.276E-2
35.757	5.875E-2	1.571E-2
35.791	5.603E-2	-5.849E-3
35.825	4.172E-2	-5.263E-3
35.859	4.120E-2	-1.757E-2
35.893	2.515E-2	-1.482E-2
35.927	2.421E-2	-6.984E-3
35.960	1.728E-2	-3.574E-3
35.994	1.038E-2	1.881E-3
36.028	4.708E-3	8.389E-3
36.062	-1.613E-3	9.402E-3
36.096	-4.852E-3	1.473E-2
36.130	3.599E-3	1.486E-2
36.164	1.554E-4	2.121E-2
36.198	-2.446E-3	2.707E-2
36.232	-3.452E-3	3.920E-2
36.266	-1.176E-2	4.232E-2
36.300	-1.738E-2	4.338E-2
36.334	-1.874E-2	3.480E-2
36.368	-2.054E-2	3.298E-2
36.402	-2.290E-2	2.992E-2
36.436	-2.642E-2	3.077E-2
36.470	-3.056E-2	2.524E-2
36.504	-3.513E-2	1.859E-2
36.538	-4.100E-2	1.027E-2
36.572	-4.869E-2	9.776E-4
36.606	-5.730E-2	-8.190E-3
36.640	-6.560E-2	-1.494E-2
36.674	-7.142E-2	-1.821E-2
36.708	-7.409E-2	-1.771E-2
36.741	-7.317E-2	-1.379E-2
36.775	-6.858E-2	-6.733E-3
36.809	-6.032E-2	3.282E-3
36.843	-5.040E-2	1.200E-2
36.877	-3.863E-2	1.960E-2
36.911	-3.056E-2	2.232E-2
36.945	-2.597E-2	2.274E-2
36.979	-2.377E-2	3.681E-2
37.013	-2.385E-2	3.878E-2
37.047	-1.556E-2	3.899E-2
37.081	-8.182E-3	3.610E-2
37.115	-7.377E-3	2.679E-2
37.149	-4.283E-3	2.321E-2
37.183	-1.939E-3	1.878E-2
37.217	3.980E-4	1.398E-2
37.251	2.856E-3	8.940E-3
37.285	5.483E-3	3.490E-3
37.319	8.264E-3	-2.117E-3
37.353	1.247E-2	-7.600E-3
37.387	2.224E-2	-1.286E-2
37.421	2.511E-2	-1.035E-2
37.455	3.448E-2	-1.285E-2
37.489	4.404E-2	-1.269E-2
37.523	4.419E-2	-5.996E-3
37.556	5.001E-2	-3.142E-4
37.590	5.169E-2	5.709E-3
37.624	5.837E-2	7.510E-3
37.658	5.237E-2	1.407E-2
37.692	3.623E-2	2.304E-2
37.726	2.902E-2	2.455E-2
37.760	2.274E-2	2.163E-2
37.794	2.275E-2	1.014E-2
37.828	1.753E-2	1.264E-2
37.862	7.119E-3	2.786E-3
37.896	1.745E-2	4.805E-3
37.930	1.150E-2	2.743E-3
37.964	6.162E-3	-5.706E-3
37.998	1.438E-2	-8.531E-3
38.032	1.749E-2	-8.320E-3
38.066	2.249E-2	-6.865E-3
38.100	2.999E-2	-3.831E-3
38.134	3.891E-2	-4.909E-4
38.168	4.799E-2	2.588E-3
38.202	5.319E-2	1.546E-2
38.236	5.780E-2	1.781E-2
38.270	5.727E-2	1.206E-2
38.304	3.978E-2	4.553E-3
38.337	3.737E-2	5.402E-3
38.371	3.009E-2	5.254E-3
38.405	2.608E-2	-2.594E-3
38.439	2.418E-2	-1.083E-2
38.473	1.961E-2	-1.199E-2
38.507	1.536E-2	-6.117E-3
38.541	1.020E-2	-1.102E-2
38.575	9.264E-3	-2.947E-4
38.609	1.311E-2	3.652E-3
38.643	1.681E-2	7.576E-3
38.677	2.513E-2	4.036E-3
38.711	4.044E-2	1.212E-2
38.745	4.555E-2	1.902E-2
38.779	5.125E-2	7.208E-3
38.813	4.929E-2	1.918E-2
38.847	4.819E-2	1.372E-2
38.881	5.317E-2	5.177E-3
38.915	4.341E-2	9.830E-3
38.949	3.585E-2	2.592E-3
38.983	2.341E-2	-2.817E-3
39.017	2.274E-2	-1.524E-2
39.051	1.816E-2	-1.414E-2
39.085	2.465E-2	-5.890E-3
39.118	1.810E-2	3.263E-3
39.152	2.421E-2	-4.682E-3
39.186	2.380E-2	3.114E-3
39.220	3.089E-2	2.005E-2
39.254	3.154E-2	1.621E-2
39.288	3.761E-2	1.884E-2
39.322	4.362E-2	1.891E-2
39.356	4.856E-2	1.656E-2
39.390	4.859E-2	1.697E-2
39.424	4.895E-2	1.118E-2
39.458	4.587E-2	3.990E-3
39.492	4.146E-2	-2.552E-4
39.526	3.716E-2	-1.760E-3
39.560	3.491E-2	-8.254E-3
39.594	2.447E-2	-1.202E-2
39.628	2.631E-2	-6.974E-3
39.662	1.926E-2	4.969E-3
39.696	2.653E-2	1.214E-2
