质量_A
t	x	y	v_{x}	v_{y}	v
3.480000000E1	5.181819152E-2	1.656770706E-2	-9.743951368E-3	-3.358818790E-2	3.497300322E-2
3.483333333E1	5.140690524E-2	1.550564225E-2	-9.385114613E-3	-2.624057490E-2	2.786840769E-2
3.486666667E1	5.119251721E-2	1.481833540E-2	-7.957194333E-3	-1.510755574E-2	1.707498703E-2
3.490000000E1	5.087642562E-2	1.449847187E-2	-8.913355608E-3	-4.651501490E-3	1.005407252E-2
3.493333333E1	5.059829351E-2	1.450823530E-2	-7.145730662E-3	1.008700689E-2	1.236160082E-2
3.496666667E1	5.040004358E-2	1.517093900E-2	-3.269314324E-3	2.285952349E-2	2.309212485E-2
3.500000000E1	5.038033922E-2	1.603220353E-2	1.486075650E-3	2.980810192E-2	2.984512290E-2
3.503333333E1	5.049911529E-2	1.715814579E-2	8.376103036E-3	3.475434836E-2	3.574945918E-2
3.506666667E1	5.093874609E-2	1.834916009E-2	1.257404154E-2	2.906904939E-2	3.167200898E-2
3.510000000E1	5.133738472E-2	1.909608242E-2	1.489192263E-2	1.594480075E-2	2.181756243E-2
3.513333333E1	5.193154093E-2	1.941214681E-2	1.640802443E-2	3.460430032E-3	1.676895470E-2
3.516666667E1	5.243125302E-2	1.932677775E-2	1.533960107E-2	-8.742397736E-3	1.765595875E-2
3.520000000E1	5.295418100E-2	1.882932029E-2	7.847104967E-3	-2.194020128E-2	2.330127654E-2
3.523333333E1	5.295439335E-2	1.786409767E-2	-3.329702662E-3	-3.111010928E-2	3.128779026E-2
3.526666667E1	5.273220082E-2	1.675531301E-2	-9.446030926E-3	-3.043117802E-2	3.186352297E-2
3.530000000E1	5.232465795E-2	1.583535247E-2	-1.710215632E-2	-2.374476788E-2	2.926256572E-2
3.533333333E1	5.159205707E-2	1.517232848E-2	-1.860935978E-2	-1.496943629E-2	2.388288705E-2
3.536666667E1	5.108403397E-2	1.483739005E-2	-1.409890023E-2	-5.346831978E-3	1.507871347E-2
3.540000000E1	5.065213039E-2	1.481587301E-2	-1.105096822E-2	7.699571051E-3	1.346875247E-2
3.543333333E1	5.034730275E-2	1.535069479E-2	-4.141872880E-3	1.873004087E-2	1.918253221E-2
3.546666667E1	5.037600553E-2	1.606454241E-2	8.155495856E-4	2.324549406E-2	2.325979611E-2
3.550000000E1	5.040167273E-2	1.690039439E-2	5.647096336E-3	2.773644309E-2	2.830547601E-2
3.553333333E1	5.075247862E-2	1.791363861E-2	1.169357129E-2	2.565918280E-2	2.819810758E-2
3.556666667E1	5.118124414E-2	1.861100658E-2	1.438919651E-2	1.765152940E-2	2.277334992E-2
3.560000000E1	5.171175838E-2	1.909040724E-2	1.288398373E-2	6.934991356E-3	1.463185367E-2
3.563333333E1	5.204017639E-2	1.907333933E-2	1.023854049E-2	-5.421333240E-3	1.158527365E-2
3.566666667E1	5.239432775E-2	1.872898502E-2	8.012812888E-3	-1.815952200E-2	1.984876343E-2
3.570000000E1	5.257436392E-2	1.786270453E-2	4.369932273E-3	-2.767283747E-2	2.801574989E-2
3.573333333E1	5.268565657E-2	1.688412919E-2	2.324183826E-3	-2.888253790E-2	2.897590078E-2
3.576666667E1	5.272930951E-2	1.593720201E-2	-2.938793833E-3	-2.320496259E-2	2.339031420E-2
3.580000000E1	5.248973698E-2	1.533713168E-2	-9.090694775E-3	-1.388936647E-2	1.659985639E-2
3.583333333E1	5.212326319E-2	1.501124424E-2	-1.080429321E-2	-5.155852814E-3	1.197144812E-2
3.586666667E1	5.176945077E-2	1.499340816E-2	-1.161663610E-2	4.695687081E-3	1.252979295E-2
3.590000000E1	5.134882078E-2	1.532429005E-2	-1.089820891E-2	1.514483509E-2	1.865842938E-2
3.593333333E1	5.104290351E-2	1.600306384E-2	-9.655610188E-3	2.355878886E-2	2.546070189E-2
3.596666667E1	5.070511344E-2	1.689487597E-2	-7.786184157E-3	2.609911794E-2	2.723579668E-2
3.600000000E1	5.052382456E-2	1.774300503E-2	-4.886025132E-3	2.287853015E-2	2.339445198E-2
3.603333333E1	5.037937843E-2	1.842011131E-2	2.947031086E-3	1.758197437E-2	1.782724922E-2
3.606666667E1	5.072029330E-2	1.891513666E-2	9.294133206E-3	6.617184831E-3	1.140912123E-2
3.610000000E1	5.099898731E-2	1.886125697E-2	1.285007766E-2	-7.528244681E-3	1.489291657E-2
3.613333333E1	5.157696514E-2	1.841325368E-2	2.115796728E-2	-1.703953901E-2	2.716625607E-2
3.616666667E1	5.240951846E-2	1.772528770E-2	1.492860554E-2	-2.468018394E-2	2.884397238E-2
3.620000000E1	5.257220551E-2	1.676790808E-2	5.710152456E-3	-2.665862685E-2	2.726331283E-2
3.623333333E1	5.279019529E-2	1.594804591E-2	5.420384275E-3	-2.061061744E-2	2.131145506E-2
3.626666667E1	5.293356447E-2	1.539386692E-2	-9.927048252E-5	-1.293473533E-2	1.293511626E-2
3.630000000E1	5.278357726E-2	1.508573022E-2	-7.821659652E-3	-5.395218989E-3	9.501933890E-3
3.633333333E1	5.241212049E-2	1.503418565E-2	-1.340377164E-2	6.548118273E-3	1.491773935E-2
3.636666667E1	5.188999248E-2	1.552227144E-2	-1.511616859E-2	1.902096308E-2	2.429599946E-2
3.640000000E1	5.140437592E-2	1.630224986E-2	-1.219884620E-2	2.346027436E-2	2.644232066E-2
3.643333333E1	5.107673607E-2	1.708628973E-2			
